province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date
Phan Thiet,28,23,13,ENE,1.0,71,60,1011,2009-01-23
Phan Thiet,30,23,17,ENE,0.0,73,8,1014,2010-01-23
Phan Thiet,30,23,14,ENE,1.2,76,35,1012,2011-01-23
Phan Thiet,30,21,13,ENE,0.0,70,7,1010,2012-01-23
Phan Thiet,30,22,15,ENE,0.0,73,13,1013,2013-01-23
Phan Thiet,28,18,12,NE,0.0,63,7,1015,2014-01-23
Phan Thiet,29,17,14,ENE,0.0,71,3,1015,2015-01-23
Phan Thiet,33,23,18,ENE,0.0,71,2,1014,2016-01-23
Phan Thiet,32,22,17,NE,0.0,61,23,1014,2017-01-23
Phan Thiet,31,23,19,ENE,0.0,73,25,1009,2018-01-23
Phan Thiet,30,21,19,ENE,0.0,66,8,1014,2019-01-23
Phan Thiet,30,20,19,ENE,0.0,71,1,1012,2020-01-23
Phan Thiet,26,23,5,SSW,4.4,87,50,1011,2021-01-23
Phan Thiet,29,24,21,NE,0.0,68,28,1013,2009-01-25
Phan Thiet,29,24,18,ENE,0.1,72,26,1014,2010-01-25
Phan Thiet,31,22,16,NE,1.6,67,36,1012,2011-01-25
Phan Thiet,30,22,16,ENE,0.0,71,5,1011,2012-01-25
Phan Thiet,30,22,16,ENE,0.0,72,23,1013,2013-01-25
Phan Thiet,27,19,11,ENE,0.0,75,13,1013,2014-01-25
Phan Thiet,30,17,12,ENE,0.0,72,1,1015,2015-01-25
Phan Thiet,31,22,24,NE,0.0,56,9,1016,2016-01-25
Phan Thiet,32,24,19,ENE,0.0,68,23,1014,2017-01-25
Phan Thiet,32,22,17,ENE,0.0,70,9,1008,2018-01-25
Phan Thiet,31,20,12,ENE,0.0,64,4,1015,2019-01-25
Phan Thiet,30,21,15,ENE,0.0,78,14,1011,2020-01-25
Phan Thiet,27,21,12,ENE,0.0,79,14,1011,2021-01-25
Phan Thiet,30,22,15,ENE,0.0,66,21,1012,2009-01-26
Phan Thiet,30,24,18,ENE,0.0,69,23,1014,2010-01-26
Phan Thiet,31,23,19,ENE,0.0,70,25,1012,2011-01-26
Phan Thiet,29,22,17,ENE,0.0,73,7,1011,2012-01-26
Phan Thiet,30,21,16,ENE,0.0,69,5,1013,2013-01-26
Phan Thiet,28,19,12,ENE,0.0,72,6,1014,2014-01-26
Phan Thiet,31,18,12,ENE,0.0,67,2,1014,2015-01-26
Phan Thiet,32,21,22,NE,0.0,61,15,1015,2016-01-26
Phan Thiet,31,23,23,ENE,0.0,63,14,1014,2017-01-26
Phan Thiet,33,23,16,ENE,0.0,65,13,1009,2018-01-26
Phan Thiet,31,21,19,ENE,0.0,61,20,1014,2019-01-26
Phan Thiet,29,22,10,ENE,0.0,78,13,1011,2020-01-26
Phan Thiet,29,21,13,ENE,0.0,73,18,1011,2021-01-26
Phan Thiet,30,22,14,ENE,0.0,64,5,1012,2009-01-28
Phan Thiet,30,23,18,ENE,0.0,68,18,1013,2010-01-28
Phan Thiet,31,23,21,NE,0.1,68,36,1012,2011-01-28
Phan Thiet,28,23,10,ENE,3.3,78,60,1010,2012-01-28
Phan Thiet,30,22,18,ENE,0.0,70,6,1014,2013-01-28
Phan Thiet,28,20,14,ENE,0.0,73,12,1013,2014-01-28
Phan Thiet,30,18,14,ENE,0.0,70,1,1012,2015-01-28
Phan Thiet,32,23,14,ENE,0.0,70,8,1013,2016-01-28
Phan Thiet,31,20,13,ENE,0.0,63,19,1013,2017-01-28
Phan Thiet,31,24,13,ENE,0.0,72,30,1009,2018-01-28
Phan Thiet,31,21,18,ENE,0.0,63,13,1014,2019-01-28
Phan Thiet,29,21,14,ENE,0.0,79,5,1011,2020-01-28
Phan Thiet,28,22,19,ENE,0.0,75,10,1012,2021-01-28
Phan Thiet,31,22,13,ENE,0.0,61,6,1011,2009-01-29
Phan Thiet,31,24,16,ENE,0.0,68,15,1014,2010-01-29
Phan Thiet,30,22,20,ENE,0.0,64,14,1012,2011-01-29
Phan Thiet,30,22,18,ENE,1.3,77,19,1010,2012-01-29
Phan Thiet,31,22,16,ENE,0.0,67,3,1013,2013-01-29
Phan Thiet,29,20,16,ENE,0.0,67,3,1014,2014-01-29
Phan Thiet,31,18,14,ENE,0.0,70,0,1013,2015-01-29
Phan Thiet,32,22,12,ENE,0.1,75,12,1013,2016-01-29
Phan Thiet,31,21,10,ENE,0.0,71,25,1012,2017-01-29
Phan Thiet,32,24,12,ENE,0.0,70,15,1011,2018-01-29
Phan Thiet,31,22,22,ENE,0.0,67,20,1014,2019-01-29
Phan Thiet,29,22,17,ENE,0.0,80,27,1012,2020-01-29
Phan Thiet,28,20,19,ENE,0.0,66,3,1013,2021-01-29
Phan Thiet,30,22,15,ENE,0.0,63,6,1012,2009-01-31
Phan Thiet,31,23,16,ENE,0.0,60,3,1013,2010-01-31
Phan Thiet,30,22,19,ENE,0.0,68,12,1012,2011-01-31
Phan Thiet,30,24,19,ENE,0.1,74,26,1011,2012-01-31
Phan Thiet,31,23,17,ENE,0.0,69,6,1014,2013-01-31
Phan Thiet,29,19,14,ENE,0.0,69,13,1014,2014-01-31
Phan Thiet,31,18,18,ENE,0.0,64,1,1015,2015-01-31
Phan Thiet,33,22,17,ENE,0.0,68,10,1012,2016-01-31
Phan Thiet,32,21,8,ENE,0.0,67,20,1012,2017-01-31
Phan Thiet,32,24,17,ENE,0.0,63,27,1012,2018-01-31
Phan Thiet,31,22,19,ENE,0.0,65,17,1014,2019-01-31
Phan Thiet,28,20,23,ENE,0.0,69,15,1013,2020-01-31
Phan Thiet,29,21,19,ENE,0.0,70,11,1013,2021-01-31
Phan Thiet,29,21,11,ENE,0.0,70,2,1012,2009-01-20
Phan Thiet,25,23,19,ESE,16.6,93,68,1011,2010-01-20
Phan Thiet,31,22,6,SSE,0.0,74,46,1010,2011-01-20
Phan Thiet,30,22,13,ENE,0.0,75,22,1010,2012-01-20
Phan Thiet,31,22,13,ENE,0.0,69,28,1013,2013-01-20
Phan Thiet,29,19,11,NE,0.0,64,26,1015,2014-01-20
Phan Thiet,29,18,11,ENE,0.0,71,8,1015,2015-01-20
Phan Thiet,32,23,16,ENE,0.0,72,1,1013,2016-01-20
Phan Thiet,32,24,19,ENE,0.1,66,39,1013,2017-01-20
Phan Thiet,32,23,19,ENE,0.0,66,25,1010,2018-01-20
Phan Thiet,32,23,19,ENE,0.0,66,15,1012,2019-01-20
Phan Thiet,30,20,22,ENE,0.0,69,5,1014,2020-01-20
Phan Thiet,28,21,7,SSW,0.0,73,36,1011,2021-01-20
Phan Thiet,30,21,17,ENE,0.0,62,3,1013,2009-02-01
Phan Thiet,31,22,15,ENE,0.0,70,9,1012,2010-02-01
Phan Thiet,31,21,18,ENE,0.0,68,8,1012,2011-02-01
Phan Thiet,31,23,17,ENE,0.0,71,13,1012,2012-02-01
Phan Thiet,32,22,16,ENE,0.0,64,8,1014,2013-02-01
Phan Thiet,29,19,10,ENE,0.0,73,21,1013,2014-02-01
Phan Thiet,30,18,20,ENE,0.0,59,4,1015,2015-02-01
Phan Thiet,33,22,15,ENE,0.0,66,9,1012,2016-02-01
Phan Thiet,32,21,11,ENE,4.3,69,33,1012,2017-02-01
Phan Thiet,32,23,22,ENE,0.0,61,12,1012,2018-02-01
Phan Thiet,31,23,21,ENE,0.0,63,21,1014,2019-02-01
Phan Thiet,28,20,25,ENE,0.0,66,11,1013,2020-02-01
Phan Thiet,28,21,15,ENE,0.0,74,28,1013,2021-02-01
Phan Thiet,30,21,16,ENE,0.0,61,14,1012,2009-02-02
Phan Thiet,30,23,13,ENE,0.0,72,24,1012,2010-02-02
Phan Thiet,30,22,16,NE,0.0,68,13,1012,2011-02-02
Phan Thiet,30,23,16,ENE,0.0,73,8,1012,2012-02-02
Phan Thiet,31,23,16,ENE,0.0,61,17,1013,2013-02-02
Phan Thiet,29,19,6,E,0.0,79,10,1011,2014-02-02
Phan Thiet,31,20,19,ENE,0.0,60,4,1015,2015-02-02
Phan Thiet,33,22,19,ENE,0.0,64,11,1012,2016-02-02
Phan Thiet,32,23,14,ENE,1.7,71,38,1012,2017-02-02
Phan Thiet,32,22,21,ENE,0.0,60,15,1014,2018-02-02
