province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date
Tan An,32,23,8,SSE,0.0,71,12,1010,2021-01-16
Tan An,25,21,6,SE,8.6,88,68,1012,2009-01-03
Tan An,31,26,9,ESE,0.2,67,41,1010,2010-01-03
Tan An,33,23,5,SE,0.2,74,46,1009,2011-01-03
Tan An,29,23,10,ESE,0.2,77,42,1012,2012-01-03
Tan An,34,25,5,SE,0.7,68,25,1011,2013-01-03
Tan An,32,22,6,SW,0.0,75,14,1012,2014-01-03
Tan An,32,22,7,SSW,0.0,67,27,1012,2015-01-03
Tan An,33,26,8,S,6.2,70,46,1014,2016-01-03
Tan An,32,24,9,E,0.0,72,32,1010,2017-01-03
Tan An,34,25,6,SSE,0.0,68,14,1009,2018-01-03
Tan An,30,23,15,ENE,1.9,77,59,1013,2019-01-03
Tan An,34,25,8,E,0.0,64,17,1013,2020-01-03
Tan An,31,23,5,W,1.2,75,56,1010,2021-01-03
Tan An,30,19,10,ENE,0.0,65,13,1017,2009-01-14
Tan An,32,23,10,ENE,0.0,58,28,1016,2010-01-14
Tan An,32,23,6,SSW,0.1,74,20,1009,2011-01-14
Tan An,32,24,14,E,0.3,71,38,1008,2012-01-14
Tan An,32,24,9,ESE,0.1,72,20,1012,2013-01-14
Tan An,31,22,7,SSW,0.2,70,37,1013,2014-01-14
Tan An,34,24,5,SSW,0.0,69,19,1013,2015-01-14
Tan An,34,26,18,ESE,0.0,61,20,1011,2016-01-14
Tan An,33,25,9,SE,6.3,75,43,1009,2017-01-14
Tan An,31,23,6,SW,0.0,60,57,1011,2018-01-14
Tan An,37,25,6,ESE,0.0,59,11,1010,2019-01-14
Tan An,35,23,8,SE,0.0,62,6,1010,2020-01-14
Tan An,29,21,7,SSW,0.0,74,25,1011,2021-01-14
Tan An,30,19,9,SE,0.0,66,23,1016,2009-01-15
Tan An,34,23,8,SSE,0.0,60,21,1015,2010-01-15
Tan An,33,23,7,SSW,0.0,72,21,1011,2011-01-15
Tan An,32,24,15,ESE,0.2,73,32,1007,2012-01-15
Tan An,32,24,10,E,0.2,72,30,1012,2013-01-15
Tan An,33,22,8,SSE,0.0,65,4,1015,2014-01-15
Tan An,33,23,8,SW,0.0,59,2,1014,2015-01-15
Tan An,34,26,18,ESE,0.0,67,15,1010,2016-01-15
Tan An,30,25,7,E,33.6,85,78,1010,2017-01-15
Tan An,35,24,4,WSW,0.0,65,55,1010,2018-01-15
Tan An,35,25,8,SSE,0.0,63,38,1010,2019-01-15
Tan An,33,23,11,ESE,0.0,67,6,1011,2020-01-15
Tan An,30,22,8,SSE,0.0,73,11,1010,2021-01-15
Tan An,36,21,7,E,0.0,69,2,1011,2009-01-20
Tan An,24,22,13,WSW,4.0,93,89,1011,2010-01-20
Tan An,33,23,7,SSE,0.0,69,40,1009,2011-01-20
Tan An,32,24,14,ESE,0.0,75,16,1009,2012-01-20
Tan An,33,23,8,SE,0.0,68,33,1013,2013-01-20
Tan An,29,19,9,S,0.0,62,27,1015,2014-01-20
Tan An,32,23,9,S,0.0,60,6,1015,2015-01-20
Tan An,35,26,20,ESE,0.0,65,6,1012,2016-01-20
Tan An,32,26,10,E,1.6,68,58,1012,2017-01-20
Tan An,34,25,8,ESE,0.0,68,26,1009,2018-01-20
Tan An,37,26,9,E,0.0,59,19,1011,2019-01-20
Tan An,34,24,12,ESE,0.0,61,12,1012,2020-01-20
Tan An,33,22,7,SSW,0.0,65,32,1011,2021-01-20
Tan An,36,22,7,SW,0.0,69,4,1012,2009-01-19
Tan An,23,22,12,WNW,18.6,84,72,1011,2010-01-19
Tan An,33,22,5,W,0.0,64,16,1009,2011-01-19
Tan An,32,24,16,ESE,0.3,76,24,1009,2012-01-19
Tan An,34,22,7,ESE,0.0,65,13,1012,2013-01-19
Tan An,31,19,10,S,0.0,57,10,1015,2014-01-19
Tan An,31,23,8,ESE,0.0,63,5,1014,2015-01-19
Tan An,34,26,23,ESE,0.1,69,24,1011,2016-01-19
Tan An,33,25,9,ENE,0.0,66,44,1012,2017-01-19
Tan An,31,25,5,SSE,3.7,73,60,1009,2018-01-19
Tan An,35,24,8,E,0.0,56,15,1011,2019-01-19
Tan An,34,24,12,ESE,0.0,63,28,1011,2020-01-19
Tan An,31,20,8,W,0.0,60,31,1011,2021-01-19
Tan An,27,25,6,SSW,0.4,77,52,1010,2009-01-23
Tan An,33,24,10,ESE,0.4,71,23,1013,2010-01-23
Tan An,34,24,4,E,2.9,74,56,1011,2011-01-23
Tan An,32,23,8,SE,1.9,71,31,1010,2012-01-23
Tan An,32,24,12,ESE,0.3,70,30,1012,2013-01-23
Tan An,29,20,7,WSW,0.0,64,11,1015,2014-01-23
Tan An,33,22,12,E,0.0,63,3,1014,2015-01-23
Tan An,35,26,18,ESE,0.0,66,16,1013,2016-01-23
Tan An,32,23,8,NE,0.0,65,27,1013,2017-01-23
Tan An,32,25,8,ESE,0.2,74,48,1008,2018-01-23
Tan An,36,24,7,ENE,0.0,59,11,1013,2019-01-23
Tan An,34,25,14,ESE,0.0,60,15,1012,2020-01-23
Tan An,24,23,4,SE,21.4,92,73,1010,2021-01-23
Tan An,33,21,7,E,0.0,70,12,1013,2009-01-18
Tan An,33,23,9,SE,0.1,60,23,1013,2010-01-18
Tan An,35,24,5,W,0.0,67,3,1011,2011-01-18
Tan An,32,24,15,ESE,2.1,77,48,1008,2012-01-18
Tan An,32,23,7,SSE,0.0,65,24,1013,2013-01-18
Tan An,31,21,7,ESE,0.0,64,25,1015,2014-01-18
Tan An,31,22,9,E,0.0,62,25,1014,2015-01-18
Tan An,35,25,13,SE,0.0,72,12,1010,2016-01-18
Tan An,32,24,9,E,0.0,65,34,1012,2017-01-18
Tan An,35,24,4,SW,0.8,70,40,1009,2018-01-18
Tan An,33,26,10,E,0.0,55,14,1011,2019-01-18
Tan An,34,24,11,E,0.0,64,11,1012,2020-01-18
Tan An,31,22,8,ESE,0.0,60,6,1012,2021-01-18
Tan An,34,22,6,S,0.0,68,28,1010,2009-01-22
Tan An,31,24,11,ESE,3.3,79,20,1013,2010-01-22
Tan An,33,24,7,SE,1.3,74,48,1010,2011-01-22
Tan An,33,23,10,ESE,0.8,71,15,1010,2012-01-22
Tan An,34,24,13,ESE,0.8,68,34,1013,2013-01-22
Tan An,30,18,7,SE,0.0,60,13,1015,2014-01-22
Tan An,32,22,9,E,0.0,67,16,1016,2015-01-22
Tan An,35,25,15,ESE,0.0,67,9,1013,2016-01-22
Tan An,31,24,8,E,0.0,70,54,1014,2017-01-22
Tan An,32,25,5,SE,16.8,78,61,1008,2018-01-22
Tan An,34,25,7,SW,0.0,63,23,1013,2019-01-22
Tan An,34,24,14,ESE,0.0,62,23,1013,2020-01-22
Tan An,30,23,9,SSW,1.3,74,51,1009,2021-01-22
Tan An,32,24,8,ESE,0.1,67,40,1012,2009-01-25
Tan An,34,24,10,E,0.0,66,37,1013,2010-01-25
Tan An,33,24,7,E,0.1,66,56,1011,2011-01-25
Tan An,32,23,8,ESE,2.8,75,22,1010,2012-01-25
Tan An,33,24,13,ESE,0.2,70,33,1012,2013-01-25
Tan An,30,20,10,ESE,0.0,72,11,1012,2014-01-25
Tan An,35,23,13,ESE,0.0,63,0,1014,2015-01-25
Tan An,33,23,13,E,0.0,49,16,1015,2016-01-25
Tan An,33,25,8,E,3.7,70,38,1014,2017-01-25
Tan An,33,25,9,ESE,0.0,67,40,1007,2018-01-25
Tan An,34,24,8,ENE,0.0,56,4,1014,2019-01-25
Tan An,33,25,16,SE,0.0,69,16,1011,2020-01-25
Tan An,33,24,9,ESE,0.0,70,38,1011,2021-01-25
Tan An,31,22,7,ESE,0.2,77,17,1013,2009-01-08
Tan An,36,24,9,E,0.0,59,14,1012,2010-01-08
Tan An,32,22,6,E,0.0,72,26,1010,2011-01-08
Tan An,30,23,6,ENE,0.0,70,52,1013,2012-01-08
Tan An,32,24,7,SSE,4.1,81,42,1010,2013-01-08
Tan An,32,24,8,E,0.0,68,37,1011,2014-01-08
Tan An,32,25,9,ESE,0.0,70,51,1011,2015-01-08
Tan An,33,25,17,E,0.1,66,44,1013,2016-01-08
Tan An,32,25,19,ESE,0.0,69,15,1008,2017-01-08
Tan An,33,26,11,ESE,0.0,71,28,1011,2018-01-08
Tan An,30,25,12,E,0.5,66,42,1013,2019-01-08
Tan An,33,25,12,E,0.0,61,32,1010,2020-01-08
Tan An,32,24,6,SE,0.0,71,32,1009,2021-01-08
Tan An,35,23,8,SSW,0.0,62,6,1011,2009-01-29
Tan An,33,26,11,E,0.0,58,39,1013,2010-01-29
Tan An,33,23,8,ENE,0.0,63,25,1011,2011-01-29
Tan An,32,24,13,ESE,8.3,76,51,1009,2012-01-29
Tan An,31,24,11,ESE,0.0,68,21,1012,2013-01-29
Tan An,29,22,10,E,0.0,69,31,1013,2014-01-29
Tan An,35,22,13,ESE,0.0,63,1,1012,2015-01-29
Tan An,34,25,15,ESE,0.0,68,30,1012,2016-01-29
Tan An,31,24,7,SW,0.0,70,31,1012,2017-01-29
Tan An,34,25,7,SE,0.7,73,54,1010,2018-01-29
Tan An,34,25,12,E,0.0,59,23,1013,2019-01-29
Tan An,32,23,13,ESE,0.0,74,37,1012,2020-01-29
Tan An,33,23,6,SSW,0.0,61,14,1011,2021-01-29
Tan An,35,23,6,ESE,0.0,65,36,1012,2009-01-26
Tan An,34,25,8,E,0.2,66,68,1013,2010-01-26
Tan An,34,23,10,ENE,0.9,65,30,1011,2011-01-26
Tan An,31,24,9,E,0.2,72,34,1010,2012-01-26
Tan An,32,24,13,ESE,0.0,69,17,1012,2013-01-26
Tan An,31,21,9,E,0.0,71,15,1013,2014-01-26
Tan An,35,23,11,E,0.0,62,2,1013,2015-01-26
Tan An,32,23,10,ENE,0.0,54,31,1014,2016-01-26
Tan An,32,25,8,ENE,0.7,70,39,1013,2017-01-26
Tan An,33,25,6,E,1.0,69,38,1008,2018-01-26
Tan An,37,23,8,E,0.0,62,13,1014,2019-01-26
Tan An,33,23,9,SE,0.0,73,35,1010,2020-01-26
Tan An,33,24,10,E,0.0,67,38,1010,2021-01-26
Tan An,36,22,7,ESE,0.0,64,8,1011,2009-01-21
Tan An,31,23,12,SE,0.1,80,22,1013,2010-01-21
Tan An,34,23,6,SSW,0.9,72,44,1010,2011-01-21
Tan An,33,23,13,SE,0.0,71,14,1009,2012-01-21
Tan An,34,25,11,E,0.0,66,21,1013,2013-01-21
Tan An,30,20,7,S,0.0,65,36,1015,2014-01-21
Tan An,34,22,10,SE,0.0,65,5,1016,2015-01-21
Tan An,35,25,19,ESE,0.0,64,7,1012,2016-01-21
Tan An,32,24,7,E,8.5,72,40,1013,2017-01-21
Tan An,35,25,5,SSW,0.4,68,43,1008,2018-01-21
Tan An,34,25,11,SSE,0.0,61,30,1012,2019-01-21
Tan An,35,24,12,E,0.0,59,24,1013,2020-01-21
Tan An,32,23,8,SW,0.0,69,37,1010,2021-01-21
Tan An,29,25,8,ENE,0.1,72,63,1011,2009-01-24
Tan An,33,24,11,ESE,0.0,64,18,1013,2010-01-24
Tan An,31,24,5,E,0.9,75,56,1011,2011-01-24
Tan An,34,23,7,SW,1.5,73,16,1009,2012-01-24
Tan An,32,24,11,ESE,0.0,70,29,1012,2013-01-24
Tan An,34,18,6,SW,0.0,65,2,1013,2014-01-24
Tan An,34,23,12,ESE,0.0,63,1,1014,2015-01-24
Tan An,33,26,13,ESE,0.4,59,42,1014,2016-01-24
Tan An,33,24,6,S,0.0,66,64,1013,2017-01-24
Tan An,33,25,9,E,2.3,72,57,1007,2018-01-24
Tan An,36,24,7,SE,0.0,58,6,1013,2019-01-24
Tan An,34,24,13,ESE,0.0,63,8,1012,2020-01-24
Tan An,31,23,8,SSE,1.3,74,66,1011,2021-01-24
Tan An,35,24,9,ESE,0.0,63,4,1012,2009-02-01
Tan An,35,24,10,ESE,0.0,65,17,1012,2010-02-01
Tan An,35,23,8,ENE,0.0,66,12,1011,2011-02-01
Tan An,33,25,11,ESE,0.1,70,22,1011,2012-02-01
Tan An,35,24,11,E,0.0,63,30,1013,2013-02-01
Tan An,32,22,8,SSE,0.0,69,31,1012,2014-02-01
Tan An,31,23,13,E,0.0,54,4,1014,2015-02-01
Tan An,34,25,16,E,0.0,62,33,1011,2016-02-01
Tan An,34,24,6,SSE,0.1,69,38,1011,2017-02-01
Tan An,34,25,9,E,0.0,62,32,1011,2018-02-01
Tan An,33,25,12,ESE,0.0,58,29,1013,2019-02-01
Tan An,32,23,14,ESE,0.0,59,11,1012,2020-02-01
Tan An,34,24,9,SSE,0.0,64,18,1012,2021-02-01
Tan An,36,23,9,ESE,0.0,64,4,1011,2009-01-31
Tan An,34,25,10,ESE,0.9,59,25,1013,2010-01-31
Tan An,34,22,7,ESE,0.0,65,15,1012,2011-01-31
Tan An,33,25,12,E,0.9,72,31,1010,2012-01-31
Tan An,34,24,14,ESE,0.0,65,32,1013,2013-01-31
Tan An,31,23,9,E,0.0,69,15,1013,2014-01-31
Tan An,35,23,12,E,0.0,59,0,1014,2015-01-31
Tan An,35,26,18,ESE,0.0,59,47,1011,2016-01-31
Tan An,33,23,8,S,0.0,68,21,1011,2017-01-31
Tan An,33,26,7,E,0.3,68,38,1011,2018-01-31
Tan An,33,25,11,E,0.0,57,32,1013,2019-01-31
Tan An,32,22,12,ESE,0.0,62,21,1012,2020-01-31
Tan An,34,23,9,SSE,0.0,62,15,1012,2021-01-31
Tan An,33,23,7,S,0.0,67,34,1011,2009-02-03
Tan An,33,26,11,SE,0.0,64,41,1012,2010-02-03
Tan An,35,23,7,SE,0.0,68,27,1011,2011-02-03
Tan An,33,25,8,ESE,0.0,71,8,1012,2012-02-03
Tan An,35,25,19,ESE,0.0,59,26,1010,2013-02-03
Tan An,36,21,8,S,0.0,68,6,1008,2014-02-03
Tan An,33,23,14,SSE,0.0,59,28,1015,2015-02-03
Tan An,35,26,10,E,0.0,56,40,1011,2016-02-03
Tan An,32,25,10,SSE,0.4,77,34,1011,2017-02-03
Tan An,35,24,8,ENE,0.0,59,24,1013,2018-02-03
Tan An,33,25,13,ESE,0.0,64,41,1013,2019-02-03
Tan An,33,24,13,ESE,0.0,57,4,1013,2020-02-03
Tan An,34,22,10,ESE,0.0,66,8,1012,2021-02-03
Tan An,34,22,8,E,0.0,59,12,1012,2009-02-02
Tan An,34,25,14,SE,0.0,67,29,1011,2010-02-02
Tan An,35,23,7,SSE,0.0,67,28,1011,2011-02-02
Tan An,33,24,12,ESE,0.4,69,31,1011,2012-02-02
Tan An,35,24,10,E,0.0,57,25,1012,2013-02-02
Tan An,31,22,9,S,0.0,69,14,1010,2014-02-02
