province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date
Thai Nguyen,22,15,3,SSW,0.1,76,81,1015,2021-01-21
Thai Nguyen,23,15,8,SSE,0.6,85,64,1015,2009-01-19
Thai Nguyen,25,12,6,SSE,0.0,81,5,1018,2010-01-19
Thai Nguyen,17,9,7,NE,0.0,70,65,1018,2011-01-19
Thai Nguyen,26,20,7,SE,3.5,87,62,1011,2012-01-19
Thai Nguyen,19,12,4,ESE,0.2,78,79,1020,2013-01-19
Thai Nguyen,22,10,6,ESE,0.0,55,1,1024,2014-01-19
Thai Nguyen,22,11,6,E,0.0,59,8,1022,2015-01-19
Thai Nguyen,20,15,8,ENE,0.0,65,91,1018,2016-01-19
Thai Nguyen,20,17,6,E,0.6,86,86,1020,2017-01-19
Thai Nguyen,26,18,6,SE,0.2,71,37,1017,2018-01-19
Thai Nguyen,23,16,4,ESE,0.5,81,85,1018,2019-01-19
Thai Nguyen,15,11,6,NNE,4.2,88,100,1019,2020-01-19
Thai Nguyen,22,11,7,SSE,0.0,58,6,1018,2021-01-19
Thai Nguyen,24,15,7,SE,0.4,85,58,1014,2009-01-20
Thai Nguyen,24,15,3,ESE,3.1,89,76,1018,2010-01-20
Thai Nguyen,16,9,9,NE,0.6,73,76,1018,2011-01-20
Thai Nguyen,24,20,9,SE,3.3,90,75,1012,2012-01-20
Thai Nguyen,23,16,5,SSE,1.1,84,69,1017,2013-01-20
Thai Nguyen,21,10,8,ESE,0.0,60,14,1026,2014-01-20
Thai Nguyen,23,13,7,SE,0.0,67,15,1020,2015-01-20
Thai Nguyen,23,16,6,E,0.4,74,82,1017,2016-01-20
Thai Nguyen,18,14,10,ENE,0.3,76,96,1023,2017-01-20
Thai Nguyen,22,17,5,ESE,0.5,84,58,1015,2018-01-20
Thai Nguyen,23,17,6,ENE,1.4,84,88,1019,2019-01-20
Thai Nguyen,16,11,3,ENE,0.3,80,100,1020,2020-01-20
Thai Nguyen,21,13,4,ESE,0.0,70,46,1016,2021-01-20
Thai Nguyen,16,12,11,NE,4.5,88,83,1019,2009-01-23
Thai Nguyen,15,12,8,NE,52.6,93,71,1022,2010-01-23
Thai Nguyen,18,11,9,NE,0.1,64,71,1022,2011-01-23
Thai Nguyen,17,9,8,ENE,0.2,65,55,1019,2012-01-23
Thai Nguyen,23,17,7,SE,0.3,84,55,1017,2013-01-23
Thai Nguyen,20,9,8,SSE,0.0,46,0,1020,2014-01-23
Thai Nguyen,20,15,8,ESE,1.0,84,72,1016,2015-01-23
Thai Nguyen,9,7,24,NE,1.5,65,86,1030,2016-01-23
Thai Nguyen,22,12,5,ESE,0.0,66,20,1024,2017-01-23
Thai Nguyen,24,18,10,SE,3.3,80,61,1012,2018-01-23
Thai Nguyen,21,12,6,ESE,0.0,60,24,1020,2019-01-23
Thai Nguyen,23,20,8,SE,1.1,87,83,1014,2020-01-23
Thai Nguyen,26,17,6,ESE,0.0,64,28,1014,2021-01-23
Thai Nguyen,12,8,4,SE,1.3,77,69,1021,2009-01-25
Thai Nguyen,16,13,7,NE,1.0,91,71,1022,2010-01-25
Thai Nguyen,19,11,6,E,0.0,59,48,1023,2011-01-25
Thai Nguyen,15,8,9,ENE,0.1,58,54,1021,2012-01-25
Thai Nguyen,19,15,8,NE,3.1,73,90,1018,2013-01-25
Thai Nguyen,22,15,6,SSE,0.7,81,57,1017,2014-01-25
Thai Nguyen,22,18,9,ESE,1.7,89,87,1016,2015-01-25
Thai Nguyen,11,4,7,SSE,0.1,54,43,1034,2016-01-25
Thai Nguyen,25,16,5,ESE,0.0,69,77,1025,2017-01-25
Thai Nguyen,25,20,11,SE,5.0,85,89,1011,2018-01-25
Thai Nguyen,23,16,4,ENE,1.1,82,81,1020,2019-01-25
Thai Nguyen,22,17,12,ESE,26.8,89,97,1013,2020-01-25
Thai Nguyen,21,16,6,ESE,3.8,85,88,1015,2021-01-25
Thai Nguyen,23,10,5,SSE,0.0,51,2,1024,2009-01-16
Thai Nguyen,19,13,7,ENE,2.6,82,78,1026,2010-01-16
Thai Nguyen,17,6,8,ENE,0.0,46,13,1023,2011-01-16
Thai Nguyen,22,14,8,ESE,0.6,78,36,1012,2012-01-16
Thai Nguyen,23,14,6,E,1.8,80,86,1019,2013-01-16
Thai Nguyen,21,9,5,SE,0.0,66,6,1023,2014-01-16
Thai Nguyen,21,12,6,SE,0.0,67,13,1023,2015-01-16
Thai Nguyen,21,14,6,E,0.2,78,88,1011,2016-01-16
Thai Nguyen,18,13,7,ENE,0.0,77,80,1019,2017-01-16
Thai Nguyen,21,17,5,ESE,1.3,86,87,1015,2018-01-16
Thai Nguyen,12,10,8,NNE,11.0,83,89,1023,2019-01-16
Thai Nguyen,23,19,8,SE,2.5,85,91,1015,2020-01-16
Thai Nguyen,21,15,4,SSE,0.0,76,75,1016,2021-01-16
Thai Nguyen,11,9,9,NNE,4.7,85,92,1022,2009-01-26
Thai Nguyen,14,12,6,NE,0.2,86,79,1023,2010-01-26
Thai Nguyen,18,10,7,ENE,0.1,65,57,1024,2011-01-26
Thai Nguyen,16,9,5,ENE,0.6,71,72,1018,2012-01-26
Thai Nguyen,19,15,8,NE,0.3,76,84,1018,2013-01-26
Thai Nguyen,19,14,3,ESE,0.4,86,81,1019,2014-01-26
Thai Nguyen,23,18,9,SE,1.8,84,71,1016,2015-01-26
Thai Nguyen,6,5,5,SSE,31.6,75,85,1029,2016-01-26
Thai Nguyen,22,16,6,SE,0.8,77,57,1023,2017-01-26
Thai Nguyen,24,19,10,ESE,4.9,83,93,1013,2018-01-26
Thai Nguyen,22,18,5,ENE,0.5,79,70,1023,2019-01-26
Thai Nguyen,17,14,7,ESE,9.4,74,68,1017,2020-01-26
Thai Nguyen,25,19,7,ESE,0.9,76,77,1016,2021-01-26
Thai Nguyen,23,12,6,SSE,0.3,76,28,1015,2009-01-22
Thai Nguyen,18,14,10,NE,95.6,95,100,1019,2010-01-22
Thai Nguyen,18,8,7,ENE,0.0,66,36,1020,2011-01-22
Thai Nguyen,15,11,13,NE,1.7,79,89,1016,2012-01-22
Thai Nguyen,24,18,7,SE,0.5,84,49,1018,2013-01-22
Thai Nguyen,23,8,6,ESE,0.0,31,0,1025,2014-01-22
Thai Nguyen,24,16,8,SE,0.0,65,1,1020,2015-01-22
Thai Nguyen,19,12,13,NE,0.9,70,98,1018,2016-01-22
Thai Nguyen,20,12,6,NE,0.0,63,36,1026,2017-01-22
Thai Nguyen,23,18,6,ESE,6.0,83,84,1013,2018-01-22
Thai Nguyen,20,13,4,SSW,0.0,55,58,1024,2019-01-22
Thai Nguyen,23,19,8,SE,1.4,89,82,1016,2020-01-22
Thai Nguyen,26,17,3,ESE,0.0,68,67,1015,2021-01-22
Thai Nguyen,12,8,12,NE,6.9,80,86,1026,2009-01-24
Thai Nguyen,19,12,5,E,1.1,91,81,1020,2010-01-24
Thai Nguyen,20,11,7,NE,0.0,54,50,1023,2011-01-24
Thai Nguyen,11,10,10,NE,0.7,77,81,1018,2012-01-24
Thai Nguyen,21,17,7,E,1.1,85,77,1017,2013-01-24
Thai Nguyen,22,9,9,SE,0.0,73,17,1015,2014-01-24
Thai Nguyen,22,16,12,SE,0.8,87,71,1014,2015-01-24
Thai Nguyen,7,4,14,ENE,8.5,74,79,1038,2016-01-24
Thai Nguyen,23,14,4,ESE,0.0,71,34,1023,2017-01-24
Thai Nguyen,26,18,13,SE,4.0,80,77,1010,2018-01-24
Thai Nguyen,19,14,6,ESE,0.4,75,81,1018,2019-01-24
Thai Nguyen,21,17,9,SE,6.2,90,90,1014,2020-01-24
Thai Nguyen,23,16,9,SE,0.0,74,62,1013,2021-01-24
Thai Nguyen,22,11,6,ESE,0.8,81,55,1018,2009-01-29
Thai Nguyen,23,17,6,ESE,0.8,94,95,1016,2010-01-29
Thai Nguyen,19,7,9,NE,0.0,46,32,1026,2011-01-29
Thai Nguyen,18,13,8,NE,0.4,73,75,1018,2012-01-29
Thai Nguyen,22,17,4,ESE,0.7,82,81,1019,2013-01-29
Thai Nguyen,20,17,6,SE,1.4,86,76,1019,2014-01-29
Thai Nguyen,20,19,11,ESE,3.4,93,94,1016,2015-01-29
Thai Nguyen,21,13,7,ENE,0.4,81,74,1017,2016-01-29
Thai Nguyen,23,16,6,ESE,0.3,85,55,1015,2017-01-29
Thai Nguyen,12,7,13,NE,0.4,61,90,1022,2018-01-29
Thai Nguyen,24,18,5,ESE,0.5,80,82,1018,2019-01-29
Thai Nguyen,18,13,5,NE,1.5,63,77,1021,2020-01-29
Thai Nguyen,22,15,6,S,0.0,53,62,1021,2021-01-29
Thai Nguyen,27,12,4,ESE,0.0,69,1,1017,2009-01-30
Thai Nguyen,27,19,10,SSE,1.8,90,55,1014,2010-01-30
Thai Nguyen,17,9,10,NE,0.0,46,49,1026,2011-01-30
Thai Nguyen,17,13,10,NE,0.9,70,91,1021,2012-01-30
Thai Nguyen,24,19,9,SE,5.9,86,92,1018,2013-01-30
Thai Nguyen,25,15,5,SE,0.3,79,38,1018,2014-01-30
Thai Nguyen,17,12,11,ENE,1.7,82,99,1020,2015-01-30
Thai Nguyen,16,14,9,NE,1.1,75,97,1019,2016-01-30
Thai Nguyen,25,18,6,ESE,0.7,75,63,1018,2017-01-30
Thai Nguyen,12,8,8,ENE,0.7,57,83,1021,2018-01-30
Thai Nguyen,25,20,10,SE,2.2,81,92,1018,2019-01-30
Thai Nguyen,20,12,6,ENE,0.0,60,46,1022,2020-01-30
Thai Nguyen,18,15,2,SE,0.7,78,92,1020,2021-01-30
Thai Nguyen,23,12,8,SE,0.0,73,18,1016,2009-01-31
Thai Nguyen,29,20,8,SSE,0.0,85,57,1013,2010-01-31
Thai Nguyen,19,7,7,E,0.0,52,41,1025,2011-01-31
Thai Nguyen,20,12,7,E,0.0,64,54,1021,2012-01-31
Thai Nguyen,22,18,10,SE,2.3,89,88,1017,2013-01-31
Thai Nguyen,25,15,8,SSE,0.0,70,3,1016,2014-01-31
Thai Nguyen,12,10,11,NE,0.9,79,100,1024,2015-01-31
Thai Nguyen,19,14,9,NE,5.1,83,99,1017,2016-01-31
Thai Nguyen,25,17,7,ESE,0.6,75,43,1018,2017-01-31
Thai Nguyen,12,8,8,SW,3.3,65,63,1025,2018-01-31
Thai Nguyen,28,19,6,ESE,2.6,78,77,1019,2019-01-31
Thai Nguyen,19,13,6,SE,0.0,64,58,1020,2020-01-31
Thai Nguyen,20,17,4,SE,1.6,81,93,1019,2021-01-31
Thai Nguyen,18,14,3,ESE,2.1,90,84,1018,2009-02-01
Thai Nguyen,29,20,8,SE,0.0,84,50,1012,2010-02-01
Thai Nguyen,19,8,6,ENE,0.0,55,47,1023,2011-02-01
